Company,Price,PriceStartDate,Date Added,InflationAdjustedPrice,Analysis,P or E,Pre2005Flag,PreviousPatents,LatestExpiration,MonthsUntilExpiration,PriceDelta,PercentageE,Net_Income,US Company,IncomeUnknown
GILEAD,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP/UC,P,0,0,2032-08-15,196.0,-0.019241589427717587,0.1779935275080906,76550.04756368248,1.0,0.0
GILEAD,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:PED,P,0,0,2032-08-15,196.0,-0.019241589427717587,0.1779935275080906,76550.04756368248,1.0,0.0
GILEAD,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:PED,P,0,0,2032-08-15,196.0,-0.019241589427717587,0.1779935275080906,76550.04756368248,1.0,0.0
GILEAD,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:PED,P,0,0,2032-08-15,196.0,-0.019241589427717587,0.1779935275080906,76550.04756368248,1.0,0.0
GILEAD,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:PED,P,0,0,2032-08-15,196.0,-0.019241589427717587,0.1779935275080906,76550.04756368248,1.0,0.0
GILEAD,2124.15,2018-01-01,2016-03-28,856.9716823941873,,E,0,0,2032-08-15,196.0,-0.019241589427717587,0.1779935275080906,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2017-08-28,3209.678699243764,NPP,E,0,13,2032-11-16,182.0,-0.6563258536342792,0.17902813299232737,55866.66224858345,1.0,0.0
GILEAD,8089.61,2018-11-01,2017-09-28,3209.678699243764,P:DP,P,0,14,2034-01-30,196.0,-0.6563258536342792,0.17902813299232737,55866.66224858345,1.0,0.0
GILEAD,8089.61,2018-11-01,2017-11-28,3209.678699243764,,E,0,15,2034-01-30,194.0,-0.6563258536342792,0.17902813299232737,55866.66224858345,1.0,0.0
GILEAD,8089.61,2018-11-01,2018-10-28,3209.678699243764,P:UC,P,0,16,2034-01-30,183.0,-0.6563258536342792,0.17902813299232737,18773.02007106813,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-06-28,3209.678699243764,,E,0,0,2021-06-28,59.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UCnew,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,8089.61,2018-11-01,2016-07-28,3209.678699243764,P:DS/DP/UC,P,0,1,2032-11-16,195.0,-0.6563258536342792,0.17902813299232737,76550.04756368248,1.0,0.0
GILEAD,746.59,2018-01-01,2016-11-28,301.2058886418926,P:DS/DP,P,0,0,2032-08-15,188.0,-0.18391059596376566,0.16715542521994134,76550.04756368248,1.0,0.0
GILEAD,746.59,2018-01-01,2016-11-28,301.2058886418926,P:UCnew,P,0,0,2032-08-15,188.0,-0.18391059596376566,0.16715542521994134,76550.04756368248,1.0,0.0
GILEAD,746.59,2018-01-01,2016-11-28,301.2058886418926,P:DS/DP/UC,P,0,0,2032-08-15,188.0,-0.18391059596376566,0.16715542521994134,76550.04756368248,1.0,0.0
GILEAD,746.59,2018-01-01,2016-11-28,301.2058886418926,P:DS/DP/UC,P,0,0,2032-08-15,188.0,-0.18391059596376566,0.16715542521994134,76550.04756368248,1.0,0.0
GILEAD,746.59,2018-01-01,2016-11-28,301.2058886418926,,E,0,0,2032-08-15,188.0,-0.18391059596376566,0.16715542521994134,76550.04756368248,1.0,0.0
GILEAD,746.59,2018-01-01,2016-11-28,301.2058886418926,,E,0,0,2032-08-15,188.0,-0.18391059596376566,0.16715542521994134,76550.04756368248,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UCnew,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UCnew,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,P:DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,DS/DP/UC,P,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,,E,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,,E,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2017-07-28,7205.93024833763,,E,0,0,2034-07-17,203.0,-0.07830116722520884,0.18559556786703602,55866.66224858345,1.0,0.0
GILEAD,18054.17,2018-04-15,2018-01-28,7205.93024833763,P:DS/DP,P,0,30,2034-07-17,197.0,-0.07830116722520884,0.18559556786703602,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:UCnew,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:DS/DP,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:DS/DP,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:UC,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:DS/DP/UC,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:DS/DP,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:DS/DP/UC,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:DS/DP,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,P:DS/DP,P,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
GILEAD,2192.57,2018-10-02,2018-02-28,867.0225596615063,,E,0,0,2035-06-19,207.0,-0.0774422504599911,0.18952618453865336,18773.02007106813,1.0,0.0
EMD SERONO INC,95.16,2018-04-15,2007-04-28,37.98104938813631,DS/DP,P,0,5,2018-04-23,131.0,-0.03243545788607224,0.0,-0.004955401387512388,1.0,1.0
EMD SERONO INC,95.16,2018-04-15,2007-04-28,37.98104938813631,PTAorPTE,P,0,5,2018-04-23,131.0,-0.03243545788607224,0.0,-0.004955401387512388,1.0,1.0
EMD SERONO INC,95.16,2018-04-15,2009-12-28,37.98104938813631,PTAorPTE,P,0,7,2018-04-23,99.0,-0.03243545788607224,0.0,-0.004756740301006526,1.0,1.0
EMD SERONO INC,95.16,2018-04-15,2009-12-28,37.98104938813631,P:DS/DP,P,0,7,2018-04-23,99.0,-0.03243545788607224,0.0,-0.004756740301006526,1.0,1.0
EMD SERONO INC,95.16,2018-04-15,2010-10-28,37.98104938813631,PTAorPTE,P,0,9,2019-04-23,101.0,-0.03243545788607224,0.0,-0.004630722994781175,1.0,1.0
EMD SERONO INC,95.16,2018-04-15,2010-11-28,37.98104938813631,No change,P,0,10,2019-04-23,100.0,-0.03243545788607224,0.0,-0.004630722994781175,1.0,1.0
EMD SERONO INC,95.16,2018-04-15,2010-11-28,37.98104938813631,DSRemoved,P,0,10,2019-04-23,100.0,-0.03243545788607224,0.0,-0.004630722994781175,1.0,1.0
GENZYME,738.16,2018-01-01,2007-10-28,297.80487116074346,M,E,0,5,2020-10-18,155.0,-0.04336417208175664,0.0,235.71357779980178,1.0,0.0
GENZYME,738.16,2018-01-01,2007-11-28,297.80487116074346,No change,E,0,6,2020-10-18,154.0,-0.04336417208175664,0.0,235.71357779980178,1.0,0.0
GENZYME,738.16,2018-01-01,2008-12-28,297.80487116074346,P:UC,P,0,7,2020-10-18,141.0,-0.04336417208175664,0.0,3070.3714285714286,1.0,0.0
GENZYME,738.16,2018-01-01,2006-03-28,297.80487116074346,P:DP/UCnew,P,0,4,2020-10-18,174.0,-0.04336417208175664,0.0,2243.3384146341464,1.0,0.0
GENZYME,553.57,2018-01-01,2016-01-28,223.33348126212852,P:DP,P,0,8,2030-12-06,178.0,-0.07664305720579072,0.25,108512.63080012683,1.0,0.0
GENZYME,553.57,2018-01-01,2016-11-28,223.33348126212852,NPP,E,0,9,2030-12-06,168.0,-0.07664305720579072,0.25,108512.63080012683,1.0,0.0
GENZYME,553.57,2018-01-01,2009-08-28,223.33348126212852,NE,E,0,0,2012-08-12,35.0,-0.07664305720579072,0.25,2809.387902658066,1.0,0.0
GENZYME,553.57,2018-01-01,2009-08-28,223.33348126212852,NDF,E,0,0,2012-08-12,35.0,-0.07664305720579072,0.25,2809.387902658066,1.0,0.0
GENZYME,553.57,2018-01-01,2009-10-28,223.33348126212852,P:DP/UCnew,P,0,2,2014-09-16,58.0,-0.07664305720579072,0.25,2809.387902658066,1.0,0.0
GENZYME,553.57,2018-01-01,2009-10-28,223.33348126212852,P:UC,P,0,2,2014-09-16,58.0,-0.07664305720579072,0.25,2809.387902658066,1.0,0.0
GENZYME,553.57,2018-01-01,2009-10-28,223.33348126212852,P:DP,P,0,2,2014-09-16,58.0,-0.07664305720579072,0.25,2809.387902658066,1.0,0.0
GENZYME,553.57,2018-01-01,2009-10-28,223.33348126212852,P:DP/UC,P,0,2,2014-09-16,58.0,-0.07664305720579072,0.25,2809.387902658066,1.0,0.0
GENZYME,553.57,2018-01-01,2009-10-28,223.33348126212852,P:DP/UC,P,0,2,2014-09-16,58.0,-0.07664305720579072,0.25,2809.387902658066,1.0,0.0
GENZYME,553.57,2018-01-01,2009-10-28,223.33348126212852,P:UC,P,0,2,2014-09-16,58.0,-0.07664305720579072,0.25,2809.387902658066,1.0,0.0
GENZYME,23800.0,2018-01-01,2014-08-28,9601.923612259801,NCE,E,0,0,2021-08-19,83.0,-0.056824198299924876,0.2857142857142857,131812.74753378044,1.0,0.0
GENZYME,23800.0,2018-01-01,2014-08-28,9601.923612259801,ODE,E,0,0,2021-08-19,83.0,-0.056824198299924876,0.2857142857142857,131812.74753378044,1.0,0.0
GENZYME,23800.0,2018-01-01,2014-09-28,9601.923612259801,P:UCnew,P,0,2,2022-04-29,91.0,-0.056824198299924876,0.2857142857142857,131812.74753378044,1.0,0.0
GENZYME,23800.0,2018-01-01,2014-10-28,9601.923612259801,P:DS,P,0,3,2022-04-29,90.0,-0.056824198299924876,0.2857142857142857,131812.74753378044,1.0,0.0
GENZYME,23800.0,2018-01-01,2014-10-28,9601.923612259801,P:UC,P,0,3,2022-04-29,90.0,-0.056824198299924876,0.2857142857142857,131812.74753378044,1.0,0.0
GENZYME,5131.3,2018-01-01,2011-04-28,2070.182799646585,P:DS,P,0,0,2021-08-14,123.0,-0.00947282211831337,0.0,163.47369045392122,1.0,0.0
GENZYME,5131.3,2018-01-01,2011-04-28,2070.182799646585,P:DS/DP,P,0,0,2021-08-14,123.0,-0.00947282211831337,0.0,163.47369045392122,1.0,0.0
GENZYME,5131.3,2018-01-01,2011-04-28,2070.182799646585,NCE,E,0,0,2021-08-14,123.0,-0.00947282211831337,0.0,163.47369045392122,1.0,0.0
GENZYME,5131.3,2018-01-01,2011-04-28,2070.182799646585,ODE,E,0,0,2021-08-14,123.0,-0.00947282211831337,0.0,163.47369045392122,1.0,0.0
GENZYME,5131.3,2018-01-01,2011-05-28,2070.182799646585,P:DS/DP,P,0,4,2021-08-14,122.0,-0.00947282211831337,0.0,163.47369045392122,1.0,0.0
GENZYME,5131.3,2018-01-01,2011-12-28,2070.182799646585,P:DP,P,0,5,2028-08-08,199.0,-0.00947282211831337,0.0,163.47369045392122,1.0,0.0
GENZYME,5131.3,2018-01-01,2014-02-28,2070.182799646585,P:UCnew,P,0,6,2028-08-08,173.0,-0.00947282211831337,0.0,131812.74753378044,1.0,0.0
GENZYME,5131.3,2018-01-01,2016-06-28,2070.182799646585,P:DS/DP,P,0,7,2028-08-08,145.0,-0.00947282211831337,0.0,108512.63080012683,1.0,0.0
JANSSEN PHARMS,10.53,2018-06-15,2006-05-28,4.178753834492775,NDF,E,0,3,2008-12-14,30.0,-0.7361790204098407,0.0,51117886.17886178,1.0,0.0
JANSSEN PHARMS,10.53,2018-06-15,2007-01-28,4.178753834492775,P:DP,P,0,4,2019-12-20,154.0,-0.7361790204098407,0.0,54772051.536174424,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2006-12-28,365.77390282909175,NCE,E,0,0,2011-12-19,59.0,-0.42464135910820894,0.6,51117886.17886178,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2007-01-28,365.77390282909175,P:DP/UCnew,P,0,1,2011-12-19,58.0,-0.42464135910820894,0.6,54772051.536174424,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2007-05-28,365.77390282909175,I,E,0,2,2011-12-19,54.0,-0.42464135910820894,0.6,54772051.536174424,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2008-08-28,365.77390282909175,Added to other strength,E,0,3,2011-12-19,39.0,-0.42464135910820894,0.6,50361904.76190476,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2008-08-28,365.77390282909175,Added to other strength,E,0,3,2011-12-19,39.0,-0.42464135910820894,0.6,50361904.76190476,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2009-03-28,365.77390282909175,Added to other strength,P,0,5,2011-12-19,32.0,-0.42464135910820894,0.6,61595030.15773351,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2009-08-28,365.77390282909175,PTAorPTE,P,0,6,2012-07-31,35.0,-0.42464135910820894,0.6,61595030.15773351,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2009-08-28,365.77390282909175,I,E,0,6,2012-07-31,35.0,-0.42464135910820894,0.6,61595030.15773351,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2009-08-28,365.77390282909175,I,E,0,6,2012-07-31,35.0,-0.42464135910820894,0.6,61595030.15773351,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2010-12-28,365.77390282909175,No change,P,0,9,2013-01-31,25.0,-0.42464135910820894,0.6,56800448.25398589,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2010-12-28,365.77390282909175,P:PED,P,0,9,2013-01-31,25.0,-0.42464135910820894,0.6,56800448.25398589,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2010-12-28,365.77390282909175,No change,E,0,9,2013-01-31,25.0,-0.42464135910820894,0.6,56800448.25398589,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2010-12-28,365.77390282909175,No change,E,0,9,2013-01-31,25.0,-0.42464135910820894,0.6,56800448.25398589,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2010-12-28,365.77390282909175,No change,E,0,9,2013-01-31,25.0,-0.42464135910820894,0.6,56800448.25398589,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2010-12-28,365.77390282909175,PED,E,0,9,2013-01-31,25.0,-0.42464135910820894,0.6,56800448.25398589,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2010-12-28,365.77390282909175,PED,E,0,9,2013-01-31,25.0,-0.42464135910820894,0.6,56800448.25398589,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2011-04-28,365.77390282909175,NPP,E,0,16,2014-10-06,41.0,-0.42464135910820894,0.6,60836120.248746455,1.0,0.0
JANSSEN PHARMS,921.71,2018-06-15,2011-04-28,365.77390282909175,PED,E,0,16,2014-10-06,41.0,-0.42464135910820894,0.6,60836120.248746455,1.0,0.0
BAYER HEALTHCARE LLC,6.43,2012-12-01,2006-10-28,2.8005104507384546,NP,E,0,0,2009-10-06,35.0,-0.06446400494771365,0.0,8846471.13821138,1.0,0.0
PFIZER,107.46,2018-01-01,2008-11-28,43.353895435858746,P:DS,P,0,0,2018-07-31,116.0,-0.4595639518435892,0.22727272727272727,38780.95238095238,1.0,0.0
PFIZER,6.04,2012-01-01,2008-11-28,2.6648430433919392,P:DS,P,0,0,2018-07-31,116.0,-0.6933688277529684,0.22727272727272727,38780.95238095238,1.0,0.0
PFIZER,280.7,2018-01-01,2006-05-28,113.24621672106412,I,E,0,7,2011-04-01,58.0,-0.0392750951114913,0.0,41082.31707317073,1.0,0.0
PFIZER,71.61,2018-01-01,2010-10-28,28.890493692181696,M,E,0,0,2013-10-15,35.0,-0.03927509511149112,0.40860215053763443,39986.293059935444,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,DP,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,UCadditional,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,UCRemoved,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,DP,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,UCadditional,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,UCRemoved,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,DP,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,UCadditional,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2006-11-28,3.489774758237281,UCRemoved,P,0,5,2011-03-22,51.0,-0.0392750951114911,0.0,41082.31707317073,1.0,0.0
PFIZER,8.65,2018-01-01,2007-01-28,3.489774758237281,P:DS,P,0,14,2011-03-22,49.0,-0.0392750951114911,0.0,95827.55203171456,1.0,0.0
PFIZER,8.65,2018-01-01,2008-03-28,3.489774758237281,DelistRequest,P,0,15,2011-03-22,35.0,-0.0392750951114911,0.0,38780.95238095238,1.0,0.0
PFIZER,34.47,2018-01-01,2006-05-28,13.906651551033416,UCnew,P,0,5,2019-05-27,155.0,-0.7274185570498061,0.0,41082.31707317073,1.0,0.0
PFIZER,34.47,2018-01-01,2006-05-28,13.906651551033416,PTAorPTE,P,0,5,2019-05-27,155.0,-0.7274185570498061,0.0,41082.31707317073,1.0,0.0
PFIZER,34.47,2018-01-01,2006-05-28,13.906651551033416,I,E,0,5,2019-05-27,155.0,-0.7274185570498061,0.0,41082.31707317073,1.0,0.0
PFIZER,34.47,2018-01-01,2009-11-28,13.906651551033416,I,E,0,8,2019-05-27,113.0,-0.7274185570498061,0.0,38548.62339935689,1.0,0.0
PFIZER,13.15,2018-01-01,2017-07-28,5.305264516857831,,E,0,19,2020-06-23,34.0,-0.2258315261968478,0.27058823529411763,29884.190993737368,1.0,0.0
PFIZER,17.68,2018-01-01,2007-02-28,7.132857540535851,I,E,0,16,2017-01-08,118.0,-0.2698381817654116,0.27058823529411763,95827.55203171456,1.0,0.0
PFIZER,17.68,2018-01-01,2009-03-28,7.132857540535851,P:DS/DP/UC,P,0,17,2017-01-08,93.0,-0.2698381817654116,0.27058823529411763,38548.62339935689,1.0,0.0
PFIZER,17.68,2018-01-01,2009-03-28,7.132857540535851,P:PED,P,0,17,2017-01-08,93.0,-0.2698381817654116,0.27058823529411763,38548.62339935689,1.0,0.0
PFIZER,6.02,2018-01-01,2013-09-28,2.428721854865714,P:UCnew,P,0,6,2019-03-26,65.0,-0.03927509511149114,0.0,63457.91176867697,1.0,0.0
PFIZER,359.5,2018-01-01,2010-01-28,145.0374596053529,DelistRequest,P,0,2,2014-05-05,51.0,-0.039275095111491055,0.0,39986.293059935444,1.0,0.0
PFIZER,359.5,2018-01-01,2010-01-28,145.0374596053529,P:PED,P,0,2,2014-05-05,51.0,-0.039275095111491055,0.0,39986.293059935444,1.0,0.0
PFIZER,21.89,2018-01-01,2009-03-28,8.831349070267523,P:DS/DP/UC,P,0,16,2018-08-11,112.0,-0.7768908033809331,0.0,38548.62339935689,1.0,0.0
PFIZER,21.89,2018-01-01,2009-03-28,8.831349070267523,P:PED,P,0,16,2018-08-11,112.0,-0.7768908033809331,0.0,38548.62339935689,1.0,0.0
PFIZER,22.33,2018-01-01,2009-05-28,9.008863624443753,I,E,0,2,2012-03-27,33.0,-0.46149456041754927,0.2,38548.62339935689,1.0,0.0
